,name,rate,review
2805,사계진미 하남점,,숯불닭갈비를 무한대로 먹을수있다는건 분명 큰 장점일거라 생각해요 주차가 다소 아쉬웠지만 아이들과 같이 식사로도 손색이 없네요 아이들은 양념되어 있는 달달하계를 잘 먹었어요 확실히 양념되어 있어 잘 타긴해도 맛있긴 했어요 
2806,사계진미 하남점,,고기질도 좋고 셀프바 음식도 다 맛있어요.!!사장님이 친절해서 눈치도 안보이고 무엇보다 가게가 엄청 시원해요~~ 음료수까지 무제한 입니다. 단골 찜❤️❤️
2807,사계진미 하남점,,사계진미 숯불닭갈비~~!처음가본곳 매장도 엄청깔끔하고 뷔페식이라다양한 닭고기구이를 먹을수 있는곳!맛있고 1인8000원내면 소주. 맥주 무한으로 마실수있는신기한곳~~^^
2808,사계진미 하남점,,너무 맛있어용!! 사장님이랑 알바분들 다 친절하시고 빠르게 응대해주셔서 좋았습니다. 무엇보다도 무한리필집임에도 불구하고 고기 퀄이 너무 좋아요~ 점심 특선 만원이라 그냥 매일 다니겠습니다^0^
2809,사계진미 하남점,,잘먹었습니다 한번가먹기 좋아요후라이드치킨 맛집ㅋ
2810,사계진미 하남점,,"진정한 닭갈비 맛집이 거여동에 생겼네요,1인 18,500원(점심때는 14,500원)에 무한리필로 드실수가 있어요..국내산 생닭을 신선한 상태로 공급받아 매운맛, 달달맛, 담배한맛 세종류의 닭갈비를 구워드실수 있으며 바삭하면서도 부드러운 치킨맛도 대박입니다..후식으로 닭곰탕과 공깃밥도  일품이였고 1인 8천원에 소주와 맥주가 무제한 리필입니다..점심때 세명이 방문하여 만족스런 점심이었습니다.자주 방문할 집으로 찜합니다- 소상공인파트너 농협은행 거여역지점 안문화-"
2811,사계진미 하남점,,15 테이블 정도 있는데저희 테이플 포함 3테이블 정도 있었는데 밖에 온도가 30도인데 실내 온도가 29도네요닭고기 불 앞에서 구워먹는 식당인데 실외보다 더 더워서 땀만 흘리다왔네요.
2812,몽땅만두 미사역점,,몽땅반반세트 구입했어요. 사장님 친절하시고 음식도 금방 나옵니다. 감자피만두가 매력있었어요~
2813,몽땅만두 미사역점,,만두집이지만 떡볶이도 맛있어욥👍🏻👍🏻
2814,몽땅만두 미사역점,,good
2815,몽땅만두 미사역점,,특별한 맛은 아니라 또 갈지 말지
2816,몽땅만두 미사역점,,"진짜 제 최애 맛집이에요 ㅠ  여기 만두, 떡볶이 뿐만아니라 막국수도 맛있어요 진짜 💙 하남 여행 갔다가 생각나서 들렀는데 이틀 연속 갔어요.... 여기 찐이에요 정말 ❤💜 ! 만두국도 먹었는데 사진이 없네요 ㅠㅠ 저는 만두 먹으면 보통 속이 안 좋거나 그러는데 이 집 만두는 많이 먹어도 속이 편하고 든든하네요! 떡볶이는 면이 쫄깃 쫄깃 식감이 너무 좋아요 !!!! 막국수는 해장으로 딱 .... 진짜 막국수 .... 👏🏻👏🏻👏🏻👏🏻 칭찬해요 여러분 만두에 막국수 꼭 드세요 "
2817,몽땅만두 미사역점,,얇은피 고기만두 맛있어요
2818,몽땅만두 미사역점,,감자피 만두를 유난히 좋아해서 가끔 포장해가요
2819,몽땅만두 미사역점,,만두 정말 맛있어요 엄마도 맛있다고 하셨어요
2820,몽땅만두 미사역점,,가래떡볶이+감자피고기 맛있어요
2821,몽땅만두 미사역점,,맛있네요^^ 만두가 메인이지만 저는 떡볶이가 땡겨서 포장하고 왔습니다^^
2822,육이구낙곱새 하남미사점,,맛집이에요 곱창도 맛있고 특히 치즈계란찜이 맛있습니다.밥에 술한잔 하실 자리로 추천드려요🙂🙂🙂🙂🙂
2823,육이구낙곱새 하남미사점,,"결론은 뒤에 서술한다.이 리뷰를 쓰기전에 하나 중요한것이 있다.낙곱새, 우도리, 곱도리 이런 그 퓨전 도리라던가 퓨전탕을 안먹어봤었고, 안먹어본게 실수였음을 오늘 알게된 사실이 중요한 것이다.새로운것을 맞이함에는 망설임이 없지만 도전함에는 고민이 늘 된다. 김피탕, 짜파구리, 마라떡볶이가 그랬었고 역시나 오늘 친구들을 따라온 나는.맞이함을 넘어 도전은 가치있음을 알게하는 좋은 경험을 하게되었다.아는 맛에 살짝 변주를줘서 먹는내내 즐겁고얼큰하고 진하게 맛있다. 밥은 꼭 같이, 우동면사리를 놓친게 억울한 이 양념.. 추천한다- 우도리탕에 대창추가 , 닭고기는 전부 순살닭다리살에 대창잡내없고 고소함 우삼겹은 실패하지않는 그맛밥에 반주로, 속든든한 식사로도 좋다추가, 야채 신선도 최고"
2824,육이구낙곱새 하남미사점,,한우곱도리탕 맵기 신라면 정도인데칼칼하고 짱맛이에요!단골찜
2825,육이구낙곱새 하남미사점,,처음 와봣는데 맛있습니다~!!
2826,육이구낙곱새 하남미사점,,비가 엄청 오는 날 하남시청 쪽에서 운동 겸 걸어갔는데진짜 가는 길 힘들었음에도 그 힘듦을 참고먹으러 갈만합니다... 진짜 젭알 오래 해주세요🥹👍🏻자주 먹으러 갈게요 징짜...기어서라도 가겠습니다ㅠㅠ진짜 조마탱구리에요ㅠㅠ 사장님도 왕전 친절하시구퀄리티도 너무 만족합니다 짱짱구리 사장님 짱 쵝오😭❤️
2827,육이구낙곱새 하남미사점,,낙곱새 자체를 처음먹어봤어요ㅋ 마지막에 볶음밥 필수 너무 맛있고 담에 또 올게요~~~ 
2828,육이구낙곱새 하남미사점,,날씨가  쌀쌀해지니 얼큰한게 먹고싶어 주문했는데 엄청나게 맛 있네요...ㅋㅋ 배달도 빠르게 와서 엄지척입니다.신규라서 기대 안했는데 기대이상입니다~~잘 먹었습니다. 좋았어요♡다음에 또 주문할께요~~
2829,육이구낙곱새 하남미사점,,하남쪽에도 생겼길래 와봤어요!! 맛나게 잘 먹었습니다!!
2830,메이창,,주문이 들어간 후 조리가 시작되기 때문에 20~30분정도 소요됩니다! 좀 오래걸리기는 하지만 그만큼 바로 만들어 나온 짬뽕 탕수육이라 더 맛있습니다!
2831,메이창,,맛은 사진으로 대신합니다. ㅎㅎ음식이 건강한 맛입니다.자극적으로 짜지않고 간이 적당한 건강한 맛이에요매장의 테이블 간격이 엄청 넓어서 쾌적하고재방문 하겠습니다!!
2832,메이창,,"탕수육 엄청 맛있어요, 포장했는데도 바삭함이 살아있어요!!!"
2833,메이창,,여기 정말 맛있어요. 요즘 다들 자극적인 맛인데 여긴 찐 맛집. 
2834,메이창,,평소 유니짜장 좋아해서 중식 생각나면 꼭 여기로 가요.음식 간이 넘 쎄지도 않고 맛있어요!!!공깃밥까지 비벼서 짜장양념 싹싹 다~먹습니다:)그래도 짜지않고 맛있어요.탕슉도 찹쌀이라 쫀득하고 튀김옷이 앒아 고기도 두툼합니다.유니짜장은 여기가 최고예요👍
2835,메이창,,"딸 졸업식 마치고 식사하러 방문함탕수육 자체를 잘튀기고유린기 탕수육이 간장소스에 고추, 채소 더불어 먹어 더 맛있음짜장, 짬뽕도 수준급해물짬뽕보단 고기짬뽕이 더나음볶음밥도 제대로 볶아줌미사에서 추천할만한 중국집!"
2836,메이창,,"짬뽕,짜장,탕수육다 맛있어요특히 짬뽕 불맛 최고예요추천합니다.매장도 넓고 위생도 깔끔 친절합니다."
2837,메이창,,"매장이 청결해서 좋고, 맛도 있어서 더더더더더 좋아요.고민하지 말고 방문해보고 판단하면 될듯!믿고 먹는곳 저장~~"
2838,메이창,,세트메뉴 가성비 좋구요짜장 별로 안좋아하는데 유니짜장 흡입했어요탕수육도 맛있네요 
2839,메이창,,미사에서 살아가는 즐거움을 선사하는 메이창 입니다.오늘도 유린탕수육 세트를 포장해 왔습니다.새콤 고소 단짠한 유린탕수육과 고기고기짬뽕밥 그리도 황금계란볶음밥 곱배기 까지 모두 최고의 맛 입니다.유산슬도 다시 맛보고 싶은 마음 간절합니다 ^^
2840,돈까스짱 미사점,,늘 방문하는곳이예요! 갓튀겨서 먹으니 맛나요^^
2841,돈까스짱 미사점,,"신선하게 바로튀겨주고 치즈,생선,등심 종류별로 골고로 먹을수 있어서 좋아요~가족들끼리 푸짐하게 돈까스 종류별로 먹을수 있어서 자주 이용해요^^"
2842,돈까스짱 미사점,,늘 방문하는 곳이예요! 오늘도 들렀어요 😀
2843,돈까스짱 미사점,,아이들이.치즈돈가스 좋아해요.갓 튀겨져 나와 밥반찬으로 하기 좋고남으면 담날 에프로 다시 데워 잘 먹고 있어요.바삭하고 안에는 치즈가 잘 녹아있어요.바삭해서 느끼하지도 않는 것 같아요.
2844,돈까스짱 미사점,,아이가 돈까스 먹고 싶다고하면 가볍게 들르는 곳이예요.매장도 깔끔하고 맛도 좋아 추천합니다~~~저는 등심도 맛있는데 아이는 치즈돈까스를 더 좋아하더라구요ㅎㅎ
2845,돈까스짱 미사점,,바로 튀겨주니 좋아요!
2846,돈까스짱 미사점,,왜이리 맛있나요?빠사사삭~~이거 하나면 한끼 식사 뚝딱입니다초심 그대로 화이팅입니다
2847,돈까스짱 미사점,,돈까스가  바삭바삭하고 맛있어요  특히  치즈 돈까스를  아이들이  제일  좋아해요
2848,돈까스짱 미사점,,학원을 마치고 돌아올 아이의 간식으로 치킨텐더셋트를 주문했습니다.든든하고 깔끔한 간식이 될 것 같습니다.
2849,돈까스짱 미사점,,아이가 돈까스를 좋아해서 왔어요.다양한 세트메뉴가 있어서 좋습니다^^
2850,비비큐 위례스타필드점,,위례스타필드점 사장님이 BBQ치킨 모든매장 중에 가장 친절하시고 제일 맛있게 진심으로 요리해주시는것같아요~매번 픽업으로가다 오늘은 배달로~ 예상시간보다 22분 빨리 도착해서 신나서 정신없이 먹다..마지막 한조각에서 급히 리뷰남겨야하는데하고는 찰칵찰칵했어요~😅오늘도 잘 먹었어요~감사합니다
2851,비비큐 위례스타필드점,,반마리 보너스 쿠폰~~^^ 맛있었어요. 양도 많고.
2852,비비큐 위례스타필드점,,"사장님이 친절하게 닭 눅눅해지디 않게 따로 담아주시구 콜라 한병, 치킨무에 양념 서비스로 주셨어요. 기존에 근처에 가던 치킨집은 서비스도 없어서 그게 당연한줄 알았는데 지점마다 다른가봐요. 거주지가 배달 안되는 지역이라 걸어가서 픽업해야해서 기분이 썩 좋진 않았는데 사장님의 친절함에 기분좋게 닭 픽업해서 맛있게 먹었습니다 "
2853,비비큐 위례스타필드점,,치킨을 배달이 아닌 매장에서 먹는건 진짜 오랜만인데요 특히나 비비큐는 더더욱이요 정말 매장에서 먹으니 너무 맛있었어요!! 배달해서 먹을때도 맛있었는데 진짜 매장에서 먹는맛이 👍👍스타필드점이 다른지점에 비해 더 맛있게 해서 그런것도 있는거 같아요! 아기랑 같이 방문해서 혹시 꼬마김밥  같이 먹어도 되는지 여쭈니 흔쾌히 허락도 해주시고 사장님도 진짜 친절하세요 매장 오래오래 해주세요!! 또 맛있는 치킨 먹으러 가겠습니다
2854,비비큐 위례스타필드점,,야구엔 BBQ!!!
2855,비비큐 위례스타필드점,,아주 맛있어요
2856,비비큐 위례스타필드점,,굿
2857,비비큐 위례스타필드점,, 친절하고 맛있어요.
2858,비비큐 위례스타필드점,,사장님이 너무너무 친절해서 좋아요~^^
2859,비비큐 위례스타필드점,,맛있어요😊
2860,신사꽃등심 미사직영점,,고기 질이 좋고 전부 직접 구워주셔서 좋았어요. 라면이 좀 맵기는한데 넘나 맛있네요.
2861,신사꽃등심 미사직영점,,채끝등심~~~넘 좋네요^^친절하게 부위설명해주시고각각 원하는 굽기로 구워주셔서~~다음에 또 갈께요^^
2862,신사꽃등심 미사직영점,,오마카세 2인분 먹다가 고기도 좋고 서브로 주시는 반찬이랑 야채도 너무 맛있어서 꽃등심을 더 시켜버렸내요.역시 꽃등심도 너무 맛있었어요. 고기도 다먹을때 까지 기다려주시다 다음 부위 구어주시는게 너무 좋았습니다.후식으로 주신 바나나 디저트도 너무 맛있었습니다.여자친구 생일이라 고민하다 왔는데 너무 만족하고 갑니다~
2863,신사꽃등심 미사직영점,,사진을 못 찍었는데 ㅠㅠ 여기 사장님도 친절하시고 고기도 직접 구워주시는데 고기 진짜 부드럽고 맛있어요ㅠㅠ 저와 아빠는 레어로 먹고 엄마는 미디엄 레어로 먹는데 각각의 취향에 맞게 고기도 구워주셔서 너무 먹기 좋았어용! 소고기 먹으러 다음에 또 방문할거에용
2864,신사꽃등심 미사직영점,,"처음 방문했는데 너무너무 맛있고, 들어갈때부때 나갈때까지 너무 친절하셔서감동했어요~저희가 원하는대로 신경써서고기도 잘 구워주시고, 초딩딸에게 맞는 소스도따로 챙겨주시고~너무 좋았어요~감사합니다! 다음에 또 방문할께요^^"
2865,신사꽃등심 미사직영점,,여기 사장님 진짜 친절하시고 소고기 육즙 미쳤고 너무 부드러워요😋😋 완전 입안에서 살살 녹아..
2866,신사꽃등심 미사직영점,,"기념일에 방문하였습니다. 우선 식사하는 자리가 커튼으로 구획이 나누어져 있어 프라이빗한 느낌이 좋았습니다. 음식도 다양한 고기 부위를 원하는 굽기로 먹을 수 있었고, 기본 상차림도 과하지도 부족하지도 않아 좋았습니다. 크리스마스 이브에 방문했는데, 식사 후에 와인까지 받을 수 있어 좋았습니다. 합리적인 가격에 소고기 오마카세를 즐길 수 있는 곳이었고, 재방문 의사 있습니다. 잘 먹었습니다."
2867,신사꽃등심 미사직영점,,"너무너무 맛있어요!! 직원분들도, 사장님이 친절하셔서 기분좋게 먹고갑니다^-^ 귀찮아서 리뷰 잘안쓰는데 귀찮음을 이길정도로 너무 맛있어여💓💓 조만간 또 갈게용"
2868,신사꽃등심 미사직영점,,한번 꼭 가보고싶은곳이었는데정말 좋네요넘 친절하시고새우살 정말 맛있습니다!담에 또 올게요!
2869,신사꽃등심 미사직영점,,지난번 방문했을때 너무 잘 해주셔서재방문했는데 바로 알아봐주시고 부모님 모시고왔다고 사시미 서비스도특별히 해주시고 넘 감사합니다~~~~다시 재방문 할께요~~~
2870,팔당돼지수제갈비,,직접 구워주셔서 편하게 먹었습니다👍🏻냉면은 다 단편이에요!
