업종명,업소명,소재지(도로명),소재지전화
일반음식점,스윗카페테리아,경기도 하남시 신우실로 83  스윗컬쳐 2층 일부호 (감이동),
일반음식점,한양화로 위례점,경기도 하남시 위례대로 190  위례 효성해링턴 타워 1층 119 120 130호 (학암동),
일반음식점,진격의 곱도리탕,경기도 하남시 미사강변대로54번길 59  미사센트럴타워 1층 101  102 일부호 (풍산동),
일반음식점,만개꽃,경기도 하남시 위례학암로 18  북위례가하프라자 1층 107호 (학암동),
일반음식점,오렌지,경기도 하남시 미사강변중앙로 190  하남미사 롯데캐슬 스타 1층 152호 (망월동),
일반음식점,하남회관,경기도 하남시 미사강변대로54번길 75  홍우프라자 2층 202호 일부호 (풍산동),
일반음식점,케이터링 다연,경기도 하남시 초이로 49  2층 일부호 (초이동),
일반음식점,카페 민,경기도 하남시 미사대로 520  현대지식산업센터 한강미사2차(25BL) 근린생활시설동 1층 CC01-040 CC01-041호 (덕풍동),
일반음식점,해운대 연탄 생갈비,경기도 하남시 미사강변북로30번길 38  1층 일부호 (망월동),
일반음식점,쉘터나인,경기도 하남시 미사대로 550  현대지식산업센터 한강미사 10층 0C10-0001호 일부호 (덕풍동),
일반음식점,한없는커피,경기도 하남시 미사강변중앙로 218  성산타워 1층 105호 (망월동),
일반음식점,황금화덕,경기도 하남시 서하남로 62  1층 (감북동),
일반음식점,하타네 하남미사점,경기도 하남시 미사강변중앙로 180  힐스테이트 미사역 그랑파사쥬(11-1BL) 1층 1008호 (망월동),
일반음식점,오션스펍 하남미사점,경기도 하남시 미사강변중앙로 200  e편한세상 시티 미사 2층 202-1 202-2호 (망월동),
일반음식점,조은집,경기도 하남시 하남대로 747  하남두산위브파크 1층 122호 (신장동),
일반음식점,오르막커피,경기도 하남시 미사강변동로 81  미사역 큐브앤 타워 1층 102호 (망월동),
일반음식점,비몽사몽,경기도 하남시 미사강변한강로 270-1  미사역 호반 써밋 1층 1-194호 (망월동),
일반음식점,육&육,경기도 하남시 미사강변중앙로111번안길 25  w(더블유) 1층 (풍산동),
일반음식점,옥된장 미사스카이폴리스점,경기도 하남시 미사강변한강로 135  미사강변 스카이폴리스 근린생활시설동 1층 나 160호 (망월동),
일반음식점,오토시,경기도 하남시 미사강변동로 95  힐스테이트 미사역 그랑파사쥬(12-1BL) 1층 1032호 (망월동),
일반음식점,역전할머니맥주 하남북위례점,경기도 하남시 위례학암로13번길 28  1층 (학암동),
일반음식점,레디타임(readytime),경기도 하남시 미사강변중앙로198번길 29  미사푸르지오시티 B동 1층 B-104호 (망월동),
일반음식점,파스타예요 하남미사점,경기도 하남시 미사강변남로 131  퀸즈파크 미사2차 2층 212호 (망월동),
일반음식점,김밥 사랑,경기도 하남시 신장로154번길 27  1층 일부호 (덕풍동),
일반음식점,김영복의 상하이웍,경기도 하남시 검단로 24  2층 (하산곡동),
일반음식점,성현이네,경기도 하남시 수리북로 19  지1층 (덕풍동),
일반음식점,우리동네 반찬가게,경기도 하남시 미사강변한강로 279  하남미사 롯데캐슬 헤븐시티 Ⅰ 1층 125호 일부호 (망월동),
일반음식점,벨류 펍(Value Pub),경기도 하남시 미사강변동로 127  2층 201호 (망월동),
일반음식점,배무치 하남미사점,경기도 하남시 미사강변중앙로 212  미사강변 안강프라이빗뷰 2층 205 일부호 (망월동),
일반음식점,오늘은 찌개,경기도 하남시 미사강변동로 95  힐스테이트 미사역 그랑파사쥬(12-1BL) 지1층 B1015호 (망월동),
일반음식점,수정백반,경기도 하남시 수리남로 18  1층 일부호 (덕풍동),
일반음식점,탭플레이커피 스타필드 하남점,경기도 하남시 미사대로 750  스타필드 하남 지하1층 일부호 (신장동),
일반음식점,래빗도넛,경기도 하남시 미사강변한강로 165  현대클러스터 한강미사3차 1층 에이씨01-0007호 (망월동),
일반음식점,화포식당 감일점,경기도 하남시 감일백제로180번길 17  퀸즈에비뉴 1층 111 112호 (감이동),
일반음식점,에바돈가츠&버거 하남시청역점,경기도 하남시 하남대로 792  동진빌딩 1층 일부호 (신장동),
일반음식점,한회장댁,경기도 하남시 신장1로 12  1층 일부호 (신장동),
일반음식점,춘리마라탕 미사점,경기도 하남시 아리수로 570  효성헤링턴타워더퍼스트 1층 1072호 (망월동),
일반음식점,모랑 하남지산IS점,경기도 하남시 미사대로 510  한강미사 아이에스비즈 1층 107호 (덕풍동),
일반음식점,생마차 하남미사점,경기도 하남시 미사강변중앙로 180  힐스테이트 미사역 그랑파사쥬(11-1BL) 1층 1029호 1061호 (망월동),
일반음식점,크닭,경기도 하남시 신평로 39-13  1층 일부호 (덕풍동),
일반음식점,맛꾼,경기도 하남시 덕풍동로 90-1  휴먼시아 새뜰마을 상가동 1층 103호 (덕풍동),
일반음식점,온실(Onsil),경기도 하남시 미사강변한강로 135  미사강변 스카이폴리스 제지1층 B171호 (망월동),
일반음식점,신촌서서갈비,경기도 하남시 미사강변북로30번길 141  이든하우스 1층 (망월동),
일반음식점,귀한족발 하남감일지구점,경기도 하남시 감일백제로180번길 16  KJ프라자 1층 일부호 (감이동),
일반음식점,솥단지 찹쌀순대국,경기도 하남시 미사대로 520  현대지식산업센터 한강미사2차(25BL) 1층 CC01-022 CC01-023호 (덕풍동),
일반음식점,3층 식당,경기도 하남시 하남대로 1043-39  A3동 3층 304호 일부호 (풍산동),
일반음식점,별사랑,경기도 하남시 신장로175번길 13  1층 101호 (덕풍동),
일반음식점,플라워앤쭈,경기도 하남시 미사강변동로 100-1  미사역 파라곤 스퀘어 1층 1098 1098-1 1099 1100~1103호 (망월동),
일반음식점,팝플릭스,경기도 하남시 미사강변동로 125  미사푸르지오시티 A동 2층 A-220호 (망월동),
일반음식점,하루엔소쿠 미사점,경기도 하남시 미사강변대로34번길 90  메인프라자 1층 111호 (풍산동),
일반음식점,대복성,경기도 하남시 하남대로778번길 46  1층 (신장동),
일반음식점,태양쭈꾸미,경기도 하남시 감일백제로180번길 17  퀸즈에비뉴 2층 210호 211호 (감이동),
일반음식점,딜리스볼,경기도 하남시 미사강변대로226번안길 9  미사드림타워 104호 (망월동),
일반음식점,게런티 홀덤 라운지,경기도 하남시 신장로 156  하남프라자 2층 202호 (덕풍동),
일반음식점,힘난다버거 하남감일점,경기도 하남시 감일중앙로 80  판매시설동 2층 G007호 (감이동  감일 푸르지오 마크베르),
일반음식점,행복소머리곰탕전문,경기도 하남시 미사강변중앙로 189  에코브리지2 1층 106호 (망월동),
일반음식점,부산아지매국밥&밀면 하남미사점,경기도 하남시 미사강변한강로334번길 19-1  1층 일부호 (망월동),
일반음식점,키친미각,경기도 하남시 미사강변대로54번길 75  홍우프라자 2층 201호 일부호 (풍산동),
일반음식점,태백집2020,경기도 하남시 미사대로 520  현대지식산업센터 한강미사2차(25BL) 1층 CC01-005  CC01-006호 (덕풍동),
일반음식점,시엠프레 그랑파사쥬,경기도 하남시 미사강변중앙로 180  힐스테이트 미사역 그랑파사쥬(11-1BL) 2층 2035-1~2호  2036-1~4호 (망월동),
일반음식점,츠카미치,경기도 하남시 미사강변한강로 270-1  미사역 호반 써밋 201동 1층 1-130호 (망월동),
일반음식점,이남장 익스프레스 미사역점,경기도 하남시 미사강변중앙로 173  미사 리버에비뉴 2층 204호 일부호 (망월동),
일반음식점,신장 반점,경기도 하남시 하남대로776번길 11  지하1층 (신장동),
일반음식점,스윗비,경기도 하남시 미사대로 550  현대지식산업센터 한강미사 1층 0C01-0088호 (덕풍동),
일반음식점,자담치킨 하남풍산점,경기도 하남시 세미로1길 7  1층 일부호 (풍산동),
일반음식점,시온미반,경기도 하남시 감일로 107  1층 (감일동),
일반음식점,두(杜),경기도 하남시 감일백제로 161  월드퍼스티 1층 108호 (감이동),
일반음식점,엄마네 김치찜 하남점,경기도 하남시 미사강변대로54번길 59  미사센트럴타워 1층 102 103호 일부호 (풍산동),
일반음식점,천년갈비,경기도 하남시 위례학암로13번길 12  1층 (학암동),
일반음식점,떠오름 푸드,경기도 하남시 미사강변한강로220번길 40  1층 일부호 (망월동),
일반음식점,고메스퀘어 미사점,경기도 하남시 미사강변동로 95  힐스테이트 미사역 그랑파사쥬(12-1BL) 지1층 B1069  B1096호 (망월동),
일반음식점,카페 포지타노,경기도 하남시 감일중앙로 80  지하1층 B001호 일부호 (감이동  감일 푸르지오 마크베르),
일반음식점,호프광장,경기도 하남시 덕풍동로 111-21  덕풍동 744 케이앤몰 7층 708호 (덕풍동),
일반음식점,상상오리 미사점,경기도 하남시 미사강변중앙로 190  하남미사 롯데캐슬 스타 1층 179호 (망월동),
일반음식점,더피제리아마켓,경기도 하남시 미사강변북로30번길 129  1층 (망월동),
일반음식점,삼산회관 하남미사강변점,경기도 하남시 미사강변북로30번길 134  1층 일부호 (망월동),
일반음식점,어썸(awesome),경기도 하남시 감일로102번길 10  1층 (감일동),
일반음식점,웅이네 오돌뼈 미사점,경기도 하남시 조정대로 65  미사강변 유림 노르웨이숲 1층 124호 (풍산동),
일반음식점,꼴목,경기도 하남시 미사강변중앙로 190  하남미사 롯데캐슬 스타 1층 122호 (망월동),
일반음식점,더노벰버라운지 하남감일점,경기도 하남시 감일중앙로 80  감일 푸르지오 마크베르 판매시설동 2층 2074 일부호 (감이동  감일 푸르지오 마크베르),
일반음식점,브레드 서랭,경기도 하남시 감일백제로 97  메인프라자 1층 101호 (감이동),
일반음식점,(주)더스윙제트 에프앤비,경기도 하남시 미사강변중앙로158번길 27  이화미사타워 8층 802호 일부호 (망월동),
일반음식점,봉낭김밥,경기도 하남시 신장동로29번안길 16  테라로사 1층 일부호 (신장동),
일반음식점,더 바틀,경기도 하남시 미사강변중앙로204번길 45  성산타워플러스 1층 113호 (망월동),
일반음식점,감일정원,경기도 하남시 감일중앙로 80  2층 2059호 (감이동  감일 푸르지오 마크베르),
일반음식점,플로렌스 미사강변점,경기도 하남시 미사강변한강로 135  미사강변 스카이폴리스 1층 나 101호~나 111호 (망월동),
일반음식점,오빠(Oh BAR),경기도 하남시 미사강변중앙로 193  에코브리지 2층 202호 (망월동),
일반음식점,레젼닭갈비 레젼곱도리탕,경기도 하남시 미사강변북로30번길 99  1층 일부호 (망월동),
일반음식점,푸드온리,경기도 하남시 미사강변동로 125  미사푸르지오시티 A동 2층 A-215호 (망월동),
일반음식점,믿음도시락,경기도 하남시 하남대로 1031-1  1층 일부호 (풍산동),
일반음식점,압구정화로구이 하남시청점,경기도 하남시 대청로 38-8  1층 (신장동),
일반음식점,미사리식당,경기도 하남시 미사대로 520  현대지식산업센터 한강미사2차(25BL) 2층 CC02-025  CC02-026호 (덕풍동),
일반음식점,에어라인펍,경기도 하남시 미사강변중앙로 164  미타워 2층 212호 (망월동),
일반음식점,키로족발,경기도 하남시 미사강변대로34번안길 11  미사스타프라자 1층 108호 (풍산동),
일반음식점,미사리 쌀국수전문점,경기도 하남시 미사대로 410  미사강변 오벨리스크 3층 304호 (망월동),
일반음식점,불닭발땡초동대문엽기떡볶이 하남감일점,경기도 하남시 감일백제로 155  감일역 트루엘 1층 105  106호 (감이동),
일반음식점,죽이야기 감일점,경기도 하남시 감일중앙로 80  지하1층 B019호 (감이동  감일 푸르지오 마크베르),
일반음식점,주식회사 꽃누리옻닭,경기도 하남시 검단산로 261-12  1층 (창우동),
일반음식점,달수네,경기도 하남시 미사강변북로30번안길 33  1층 일부호 (망월동),
일반음식점,엄마고집,경기도 하남시 미사강변대로 206  리더스프라자 1층 108호 (망월동),
일반음식점,봄봄 하남미사점,경기도 하남시 미사강변한강로 135  미사강변 스카이폴리스 나동 1층 164호 (망월동),
일반음식점,레알 청아간장게장,경기도 하남시 미사강변중앙로 173  미사 리버에비뉴 2층 206호 (망월동),
일반음식점,행복한 꽈배기,경기도 하남시 하남대로 515  1층 일부호 (천현동),
일반음식점,아토키토 하남위례점,경기도 하남시 위례중앙로 185-1  플로리체 위례 근린생활시설동 1층 14호 (학암동),
